qed,sa_score,mw,clogp,tpsa,hbd,hba,rotatable_bonds,ring_count,fraction_csp3,formal_charge,pains_alert,structural_alert,tox_flag_or_score,tox_flag,target_relevance_score,reactive_tags,smiles,passes_filters
0.6923992109440557,2.482293917645812,373.4960000000001,4.460020000000004,32.7,1,3,6,4,0.28,0,0,0,0,0,0.1574074074074074,,Cc1cccc(-c2cccc(OCC(O)CN3CCc4ccccc4C3)c2)c1,True
0.4740668385194543,4.420197346882452,439.8140000000001,5.749100000000006,24.5,1,3,5,4,0.45454545454545453,0,0,1,1,1,0.18292682926829268,,CN1C2CCC1CC(NOC(c1ccccc1)c1ccc(C(Cl)(Cl)Cl)cc1)C2,False
0.13908189882680833,5.235819406158158,538.4190000000002,-6.738999999999991,303.05,11,19,8,4,0.7222222222222222,0,0,1,1,1,0.15463917525773196,,OCC1OC(C(O)(O)OC(O)(O)OCC2OC(n3cnc4c(O)ncnc43)C(O)C2O)C(O)C(O)C1O,False
0.3607151824410505,2.6444490771204823,416.3480000000002,5.438100000000004,41.489999999999995,2,3,9,3,0.21739130434782608,0,0,1,1,1,0.15555555555555556,,OC(NCCOc1ccccc1Cl)c1ccccc1CCc1ccc(Cl)cc1,False
0.37699297827613376,3.784252927833373,498.194,3.3057000000000016,99.97000000000001,3,8,8,3,0.4444444444444444,0,0,1,1,1,0.20408163265306123,,Oc1cc(N2CCOCC2)nc(CC(O)Nc2cccc(OC(Cl)(Cl)C(Cl)Cl)c2)n1,False
0.8031426870180696,2.7866922124350992,314.42900000000003,3.3214200000000025,48.64,2,4,6,3,0.47368421052631576,0,0,1,1,1,0.14772727272727273,,Cc1ccc(-c2ccc(C(O)NCCN3CCCCC3)o2)cc1,False
0.5109178665687163,3.047954524327789,475.6450000000002,2.9891000000000005,115.00999999999999,2,9,8,5,0.5384615384615384,0,0,0,0,0,0.1574074074074074,,CC(C)c1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4CN)CC3)n2)ccn1,True
0.44600808552921617,3.329973001900905,429.5280000000001,2.5850000000000013,119.11,3,8,5,5,0.2916666666666667,0,0,0,0,0,0.14166666666666666,,NCc1ccccc1Cn1c(N2CCCC(N)C2)nc2c(-c3ccncc3)cnc-2c1O,False
0.34526611667001056,4.188018101372322,525.0530000000003,3.2577000000000016,117.87,4,9,7,5,0.4444444444444444,0,0,1,1,1,0.16037735849056603,,CN(C1CCN(C(O)c2cccnc2)CC1)C(O)c1cc(Cc2nnc(O)c3c2NCCC3)ccc1Cl,False
0.5588352262848499,3.029340242221627,231.29500000000002,2.3155999999999994,52.489999999999995,3,3,4,2,0.2857142857142857,0,0,1,1,1,0.14736842105263157,,CC(Cc1ccc2ccccc2c1)C(O)NO,False
0.5609729655053025,2.6867598510713258,229.235,2.5481999999999996,63.93000000000001,3,4,1,3,0.07692307692307693,0,0,1,1,1,0.15942028985507245,,Oc1ccc2c(c1)Cc1cc(N(O)O)ccc1-2,False
0.3231599454369813,3.293694498746584,520.6370000000002,4.613520000000004,100.19,2,8,7,6,0.2903225806451613,0,0,0,0,0,0.14432989690721648,,Cc1ccccc1Cn1nnc2c(O)nc(C3CCN(C(O)C(c4ccccc4)c4ccccc4)CC3)nc21,False
0.5292814929086679,3.0854513234278116,248.206,-1.1079000000000003,107.36000000000001,0,10,1,4,0.5,0,0,0,0,0,0.11764705882352941,,C1CN(c2nc3nonc3n3nnnc23)CCO1,False
0.35519449036221956,4.309088714478779,247.20700000000002,-2.826800000000001,155.09000000000003,5,9,3,2,0.75,0,0,1,1,1,0.09473684210526316,,NC(O)c1noc(C2OC(CO)C(O)C2O)n1,False
0.45496761410745434,4.7202935632293315,260.37800000000004,-0.2118999999999986,98.74000000000001,5,5,6,1,1.0,0,0,0,0,0,0.06796116504854369,,CC(O)CCCC(N)C1C(O)NC(C(C)C)C1O,False
0.30158903647494456,4.332485679658072,431.5770000000003,3.618500000000002,109.92,6,7,11,3,0.5833333333333334,0,0,1,1,1,0.14912280701754385,,CCC(C)C(NC(O)c1ccccc1NC(O)c1ccco1)C(O)NC1CCCCC1,False
0.19123929359458294,4.81658777997502,604.9259999999999,4.5458000000000025,134.06,4,10,5,6,0.37037037037037035,0,0,1,1,1,0.14912280701754385,,CC1OC(O)N2CC(c3nc(-c4ccc(C(O)Nc5cc(C(Cl)(Cl)Cl)ccn5)cc4)c4c(N)nccn34)CCC12,False
0.7047247975536208,2.5604372973451888,398.7610000000001,5.634900000000004,23.47,1,2,5,3,0.4,0,0,0,0,0,0.17647058823529413,,OC(c1ccc(Cl)cc1)C1CCN(CCc2ccc(Cl)cc2Cl)CC1,False
0.3253363083892434,3.6423548364192992,540.2380000000002,4.981900000000002,100.19,2,8,8,4,0.18181818181818182,0,0,0,0,0,0.14705882352941177,,Oc1ncc(Cl)c(N(Cc2ccccc2Cl)CC(O)(Cn2cncn2)c2ccc(Cl)cc2Cl)n1,False
0.4309379756556011,3.188610220666524,403.4870000000002,1.9045999999999998,151.13000000000002,3,10,10,3,0.5789473684210527,0,0,1,1,1,0.15151515151515152,,CCn1c(-c2nonc2N)nc2c(CCC(C)(C)O)nc(OCCCCN)cc21,False
0.4268866356479808,2.459460065477577,311.46900000000005,5.8345000000000065,32.26,2,2,10,2,0.42857142857142855,0,0,1,1,1,0.13043478260869565,,CCCCCCCCC(O)Nc1ccccc1-c1ccccc1,False
0.5226301918942059,3.3043529597870203,318.42500000000007,1.2823000000000002,118.0,3,7,7,2,0.5,0,0,1,1,1,0.16666666666666666,,CC(C)c1c(CCCc2cccnc2ON)c(C(N)N)nn1C,False
0.3341278948825411,4.193735178705142,477.5610000000002,4.790600000000002,106.45000000000002,5,8,5,5,0.3333333333333333,0,1,1,2,1,0.16304347826086957,,COc1ccc(C2CC(O)C3C(C2)Nc2ccccc2NC3c2ccccc2N(O)O)cc1OC,False
0.7880819909415574,4.054835194275612,359.5540000000002,4.785040000000004,32.7,1,3,3,3,0.7391304347826086,0,0,1,1,1,0.15217391304347827,,Cc1ccc(C2CCC3CC(OC(C)O)(C(C)(C)C)CCN3C2)c(C)c1,False
0.34168134715947773,4.641494305475882,521.5630000000003,1.9902000000000002,137.33,4,11,10,4,0.5384615384615384,0,0,1,1,1,0.13385826771653545,,COc1ccc2c(c1)OC(c1ccc3c(c1)OCO3)C(OC(O)NC(COC(C)(C)C)C(O)OC)C2O,False
0.15770171276525394,3.485776938615979,501.62700000000007,3.952300000000003,98.91000000000001,5,7,11,5,0.3333333333333333,0,0,1,1,1,0.1650485436893204,,OC1CCc2ccc(OCCCCNCCc3cn(C(O)(O)c4ccccc4)c4ccccc34)cc2N1,False
0.2948891678506796,2.244323683087842,402.494,5.2538000000000045,83.64000000000001,2,5,9,4,0.2,0,0,1,1,1,0.14606741573033707,,NC(N)c1ccc2oc(-c3ccc(OCCCCOc4ccccc4)cc3)cc2c1,False
0.5193868098578013,3.3760253570163554,198.222,0.20509999999999995,85.61,4,5,4,1,0.4444444444444444,0,0,1,1,1,0.1643835616438356,,CCC(O)Nc1ccc(C(O)O)nc1,False
0.40819452520509275,3.2735043296653092,540.927,4.8476000000000035,94.97999999999999,1,8,8,4,0.5833333333333334,0,0,1,1,1,0.211864406779661,,CC(C)CN1CCC(CCOc2ncc(-c3nc(CN)nc4c3ncn4C)cc2C(Cl)(Cl)Cl)CC1,False
0.33623187694170936,3.70444522417384,453.62700000000024,5.455900000000005,79.54,3,6,11,3,0.5185185185185185,0,0,1,1,1,0.15789473684210525,,CCCC(CCC)C(O)NCc1ccc2c(cnn2-c2ccc(C(O)OC(C)(C)C)cc2)c1,False
0.6888799957136208,2.167875215253991,167.20799999999997,0.9504999999999997,43.7,2,3,2,1,0.3333333333333333,0,1,0,1,1,0.1724137931034483,,CN(C)c1ccc(CO)c(O)c1,False
0.7785695757937325,2.6279328512014004,299.76500000000004,2.6285999999999996,82.75,2,5,3,3,0.06666666666666667,0,0,0,0,0,0.14285714285714285,,NCc1c(Cl)cccc1-n1cncc1-c1cccnc1N,True
0.2594046794122851,4.296638728960855,485.5370000000003,1.5024199999999994,147.77,6,10,8,4,0.4,0,0,1,1,1,0.1941747572815534,,Cc1ccc(NC(O)C(C)OC(O)c2cc(O)nc3ccccc23)cc1C(O)(O)N1CCOCC1,False
0.4253976542585703,3.4004266862249946,427.54800000000023,4.995960000000004,63.22,2,5,6,5,0.2962962962962963,0,0,1,1,1,0.12844036697247707,,Cc1cccc(CNC(O)c2oc3c(c2C)-c2nn(Cc4ccccc4C)cc2CC3)c1,False
0.5831657988103128,3.7307632022633825,380.45200000000006,1.9284999999999994,86.95,3,8,5,5,0.4,0,1,1,2,1,0.14754098360655737,,OC(Nc1ccc2c(c1)CCCO2)N1CCC(Nc2ccc3nccn3n2)C1,False
0.4297832736682481,4.416973000131398,325.32099999999997,-1.4396000000000007,145.0,5,9,4,3,0.5714285714285714,0,0,1,1,1,0.11214953271028037,,OC1CC(O)(C(O)O)CC(c2cn(Cc3ccco3)nn2)C1O,False
0.8795797754260489,3.847691653845926,261.369,1.7121999999999997,39.6,1,4,2,3,0.6666666666666666,0,0,0,0,0,0.16455696202531644,,CC(O)N1CCCC2(CCN(c3ccncc3)C2)C1,True
0.5096772728463721,3.281445478369289,398.50700000000023,3.4810000000000025,71.26,2,7,10,3,0.4090909090909091,0,0,1,1,1,0.2111111111111111,,CCc1nc2ccc(C(O)Nc3cccc(OC)c3)cn2c1N(CC)CCOC,False
0.31637187364634595,5.733713926660679,508.70400000000024,0.7558000000000029,129.48,7,9,3,3,0.7777777777777778,0,0,0,0,0,0.12598425196850394,,CCC(C)C1NCCOc2ccccc2CCCNC(O)C(CO)NC(O)C2(CCCC2)N(C)C1O,False
0.3557635411206742,3.1612517248479186,571.3839999999999,5.910400000000005,76.10000000000001,1,7,7,4,0.48,0,0,1,1,1,0.17142857142857143,,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CCN(C)C)CC1,False
0.3698826280067378,4.1316489270049495,566.9250000000001,3.3658,119.04,3,10,7,5,0.5,0,0,1,1,1,0.16129032258064516,,CNCCn1cc(-c2ccnc(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2C2CNOC2)CC1,False
0.7548650125163607,2.4687510095736673,314.425,4.483300000000005,49.69,2,3,8,2,0.4,0,0,0,0,0,0.1282051282051282,,CC(C)CCOc1ccc(C(O)CCc2ccccc2)c(O)c1,True
0.13747144083364796,4.084931227615389,531.6610000000002,3.053400000000001,139.52,7,10,12,4,0.3103448275862069,0,0,1,1,1,0.13861386138613863,,CC(C)(C)c1cc(NC(O)Nc2ccccc2)n(-c2cccc(CNC(O)CNC(O)c3cccnc3)c2)n1,False
0.42069506300121245,3.943007414058779,424.70799999999997,2.6170000000000018,93.39000000000001,4,6,6,2,0.4117647058823529,0,0,1,1,1,0.1728395061728395,,COc1ccc2c(C(O)N(CC(O)O)C(C)O)cccc2c1C(Cl)(Cl)Cl,False
0.6972808274844112,3.5248211408587196,440.5480000000003,0.6942000000000006,88.43,2,9,5,5,0.5652173913043478,0,0,0,0,0,0.21348314606741572,,CN1CCN(c2cccc3c2CCN3C(O)Cc2nc(O)cc(N3CCOCC3)n2)CC1,True
0.6678511123962664,3.768273242569811,415.5380000000003,2.7989200000000007,86.89,2,8,7,4,0.6363636363636364,0,1,1,2,1,0.17346938775510204,,CCOc1ccc(N2CCN(c3noc(C4(NC(C)O)CCC4)n3)C(C)C2)c(C)c1,False
0.3271307171190019,2.8287666249507115,437.8870000000001,3.378700000000001,118.45,4,8,7,4,0.09090909090909091,0,0,1,1,1,0.22988505747126436,,NCc1cc(C(O)(O)Nc2ccc(Cl)cn2)ccc1Oc1ccc(-n2ccnc2)cc1,False
0.6193851114972142,3.3207176856095817,474.6150000000003,4.9901000000000035,58.519999999999996,2,4,6,4,0.5555555555555556,0,0,0,0,0,0.14285714285714285,,CC1(C)CCC(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c2cc(CN)c(CN)cc21,True
0.3618508587237151,4.421529797800293,436.50800000000015,2.901840000000001,115.07000000000001,5,7,7,4,0.32,0,0,1,1,1,0.13186813186813187,,Cc1ccc(C)c(NC(O)C(O)C(C(O)c2ccncc2)C2OC(O)c3ccccc32)c1,False
0.782056139946335,2.6331828468063954,247.302,1.8304,97.81,2,6,5,2,0.5,0,0,1,1,1,0.125,,CCCCCCc1cnc2nc(N)nc(O)c2n1,False
0.3804390851844622,3.346218720864532,299.422,1.9395000000000004,74.14,5,5,8,2,0.29411764705882354,0,0,1,1,1,0.11666666666666667,,CC(NNC(N)NNC(C)c1ccccc1)c1ccccc1,False
0.7233484827639172,2.440429800353943,283.327,3.350620000000003,66.49000000000001,2,4,3,3,0.23529411764705882,0,0,1,1,1,0.2,,CCC(O)(O)c1ccc2oc(-c3ccccc3C)nc2c1,False
0.7054002942154647,1.8656218682659311,283.762,4.204540000000003,30.71,0,3,2,3,0.125,0,0,0,0,0,0.13157894736842105,,Cc1cccc(-c2nnc(C)n2-c2ccc(Cl)cc2)c1,True
0.6453062833795516,2.9058760558976786,299.33000000000004,2.7227000000000006,81.75,3,6,4,3,0.1875,0,0,1,1,1,0.14432989690721648,,CC(O)c1nc2cc(N(O)O)ccc2n1Cc1ccccc1,False
0.23426830348141223,3.204524991616708,441.8710000000002,3.987020000000003,122.21000000000002,5,8,5,4,0.13636363636363635,0,0,1,1,1,0.15315315315315314,,Cc1ccc2c(c1)c(-c1cccnc1O)c(C(O)O)n2Cc1cc(N(O)O)ccc1Cl,False
0.791242120985499,2.811992791942247,383.4920000000002,2.924900000000001,47.06,0,6,5,4,0.5,0,0,0,0,0,0.23809523809523808,,COc1cc2c(cc1OC)C(CN1CCN(c3ccccn3)CC1)OCCC2,True
0.3625135185626913,4.094461679647871,486.5730000000003,1.710399999999999,142.37,4,11,7,4,0.5,0,0,1,1,1,0.21739130434782608,,COc1cc2nc(N3CCN(C(O)c4ccco4)C(C(O)NC(C)(C)C)C3)nc(N)c2cc1OC,False
0.4388260271079696,2.70902083146494,401.94100000000014,6.2764400000000045,43.32,1,3,3,5,0.24,0,0,0,0,0,0.11607142857142858,,Cc1cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c(Cl)c1C,False
0.5622960311020385,4.062704889849231,421.57900000000006,4.380800000000003,43.7,2,3,3,2,0.6,0,0,1,1,1,0.15476190476190477,,CN1CCC(Cl)(Cl)C(CC(O)O)C1c1ccc(C(Cl)(Cl)Cl)cc1,False
0.7201660633315188,2.920121351336368,193.29000000000002,2.54092,32.26,2,2,4,1,0.5,0,0,1,1,1,0.10144927536231885,,Cc1ccc(CC(C)C(C)NO)cc1,False
0.2577285249575268,3.867709146140415,426.51300000000015,1.567919999999999,118.12,6,7,11,3,0.3333333333333333,0,0,1,1,1,0.11956521739130435,,Cc1ccc(CCNC(O)C(O)NCC(c2ccco2)C(O)(O)c2ccccc2)cc1,False
0.4479965626681558,4.18711564969003,416.47400000000033,1.3049199999999999,114.65,5,8,6,4,0.45454545454545453,0,0,1,1,1,0.17525773195876287,,Cc1ccc(NC(O)CC2OC(O)c3ccccc32)cc1C(O)(O)N1CCOCC1,False
0.26543933999095837,3.8824380920664563,550.7040000000004,2.5326200000000005,117.45000000000002,4,10,11,4,0.4666666666666667,0,0,1,1,1,0.20833333333333334,,Cc1ccccc1-c1cnc(N(C)C2CCN(C)CC2)nc1NC(Cc1ccc(OC(O)N(C)C)cc1)C(O)O,False
0.7623828572431586,2.7038822768578505,252.32100000000003,2.614300000000001,56.73,1,4,2,3,0.2,0,0,0,0,0,0.1388888888888889,,CC(C)(N)c1cncn1-c1cccc2cnccc12,True
0.2896247954568577,4.064439027762925,557.9540000000001,3.433600000000002,96.77999999999999,4,8,8,5,0.68,0,0,1,1,1,0.3076923076923077,,OC(CNc1ncnc2ccc(C(Cl)(Cl)Cl)cc12)NC1CN(C2CCC(C(O)N3CCCC3)CC2)C1,False
0.42367403962903105,2.8742192674795497,433.46800000000013,2.7585000000000006,121.54,2,9,7,5,0.30434782608695654,0,0,1,1,1,0.14166666666666666,,CCc1c(-c2nc(-c3ccc(CN4CC(C(O)O)C4)cc3)no2)noc1-c1ccccn1,False
0.47082730155200364,3.563213995998577,353.38200000000006,1.5031999999999999,126.41000000000001,4,8,7,3,0.16666666666666666,0,0,1,1,1,0.18518518518518517,,NC(O)c1cncc(OCc2cccc(NC(O)c3ccncn3)c2)c1,False
0.38452973714537814,3.7173047044973053,273.42100000000005,1.218399999999999,76.55,5,5,5,1,1.0,0,0,1,1,1,0.10666666666666667,,CC(C)(C)NC(O)C(O)NNC1CCCCCCC1,False
0.08834049333729142,3.2765387596066358,541.7290000000003,6.421200000000011,115.31000000000002,5,7,19,3,0.5625,0,0,1,1,1,0.15789473684210525,,CCCCCCCCCCCC(O)c1c(C(O)O)n(CCCCOc2ccc(C(O)O)cc2)c2ccccc12,False
0.4105966072901711,3.824788627185195,410.5140000000001,3.0022000000000024,78.10000000000001,3,6,7,4,0.4166666666666667,0,0,1,1,1,0.16216216216216217,,CN(C)CC(O)NCCOc1ccc2c(c1)C(C)(C)c1oc3ccccc3c1C2O,False
0.3769465935940515,2.935743810722382,429.56000000000023,5.306620000000006,65.62,3,4,5,4,0.2857142857142857,0,0,1,1,1,0.14285714285714285,,Cc1cccc(-c2ccc3c(c2)c(C(O)C(O)O)cn3Cc2ccc(C(C)(C)C)cc2)c1,False
0.6323039963791215,4.829550946140489,427.5450000000003,2.6439000000000017,89.29,3,7,5,4,0.5416666666666666,0,0,1,1,1,0.13131313131313133,,CC(c1ccc(-c2ccc(C(O)N(C)C)nc2)cc1)N1CCC2(CCC(O)C2)OC1O,False
0.5797206910478118,3.397217898631954,398.50300000000016,2.6546200000000013,85.19000000000001,4,6,5,4,0.4782608695652174,0,0,1,1,1,0.18888888888888888,,Cc1ccc(OC2CCN(C)CC2)c(C(O)Nc2ccc3c(c2)C(O)(O)CC3)c1,False
0.17155584310483735,3.8924811492456604,503.68400000000025,2.2056000000000004,117.45000000000002,6,8,18,2,0.5714285714285714,0,0,1,1,1,0.14772727272727273,,CCCN(CCC)C(O)(O)CCC(O)NC(Cc1ccccc1)C(O)CNCc1cccc(OC)c1,False
0.5447734498300323,3.665308997739346,344.88300000000004,2.3933,75.96000000000001,4,5,8,1,0.6470588235294118,0,0,1,1,1,0.1346153846153846,,CC(C)C(NC(O)CN(c1cccc(Cl)c1)C(C)(O)O)C(C)C,False
0.27886981385553566,3.551819624807531,464.95700000000005,3.8022000000000027,108.12,4,8,9,4,0.20833333333333334,0,0,1,1,1,0.17894736842105263,,CC(O)CNc1nccc(-n2ccnc2Cc2cccc(NC(O)c3ccccc3Cl)c2)n1,False
0.28998597922884617,3.6658161429444895,374.39300000000014,2.982420000000001,138.35000000000002,7,8,7,3,0.2631578947368421,0,0,1,1,1,0.14102564102564102,,CCC(NC1=C(O)C(O)=C1Nc1cccc(C(O)O)c1O)c1ccc(C)o1,False
0.7017519924195604,4.237049837498086,367.8370000000001,1.428899999999999,105.32,3,8,4,4,0.6875,0,0,1,1,1,0.2111111111111111,,CC1(O)C(CO)OC(n2cnc3c(NC4CCC4)ncnc32)C1(C)Cl,False
0.6664829793921553,1.9068478064520118,220.35999999999999,3.4838000000000022,16.130000000000003,0,2,8,1,0.6428571428571429,0,0,0,0,0,0.140625,,CCCCN(CCCC)Cc1cccnc1,True
0.37779681420252953,4.763303875263069,450.7480000000003,6.8461000000000105,49.69,2,3,9,3,1.0,0,0,1,1,1,0.09090909090909091,,CC(COCCCC(C)(C)C)C1CCC2C(CCC3CC(O)CC(O)C3C)CCCC12C,False
0.4968374988937648,2.966958113563434,438.5240000000002,2.825520000000001,88.19000000000001,2,7,9,4,0.4,0,0,1,1,1,0.1958762886597938,,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(C(O)O)N2CCOCC2)cc1,False
0.1802609074265417,4.954435011760777,611.611,1.99112,131.69,7,9,12,4,0.6,0,0,1,1,1,0.1592920353982301,,CCCCN1CC(C(O)NC(Cc2cc(Cl)cc(Cl)c2)C(O)C2CN(C(O)(O)c3cccc(C)c3)CCN2)CC1O,False
0.458459984535343,3.7348735151926,346.383,0.2045999999999995,114.21000000000001,6,7,5,3,0.3333333333333333,0,0,0,0,0,0.13157894736842105,,OCCC1(c2ccc(Oc3ccccc3)cc2)C(O)NC(O)NC1O,False
0.8060884938108483,2.843732566801533,379.5480000000001,3.5373000000000028,52.730000000000004,2,4,6,4,0.5,0,0,0,0,0,0.15384615384615385,,NCc1ccc(-c2ccc3c(c2)CCN(CCCN2CCCCC2)C3O)cc1,True
0.12849676166926435,4.102430844786815,472.9740000000001,0.33710000000000023,157.81,6,11,14,3,0.75,0,0,1,1,1,0.16666666666666666,,OCC1OC(n2cnc3c(NCCCCCCCCNC(O)CCl)ncnc32)C(O)C1O,False
0.29617635519939706,4.521028247967503,463.0260000000001,1.7208400000000015,109.05000000000001,6,8,10,3,0.4782608695652174,0,0,1,1,1,0.15702479338842976,,CCN(C(O)CO)C1CN(C(NCN)Nc2ccc(Cl)c(C)c2)NC1c1ccc(C)cc1,False
0.4494064442113509,2.6658492624772947,368.4800000000001,5.037500000000004,45.15,2,3,7,4,0.16,0,0,1,1,1,0.17333333333333334,,OC(NCCC(c1ccccc1)c1ccccc1)c1ccnc2ccccc12,False
0.48062563403134284,2.3530272108868644,340.37899999999996,3.910000000000003,67.09,2,6,8,3,0.15789473684210525,0,0,1,1,1,0.13580246913580246,,ON(O)c1ccc(OCCCOc2ccc(-n3cccc3)cc2)cc1,False
0.25816917529375516,3.7669986926547985,420.51300000000015,2.6236200000000003,100.02,6,7,7,4,0.25,0,0,1,1,1,0.1509433962264151,,Cc1ccccc1NNC1c2cc(C(O)(O)N(C)Cc3ccccc3)ccc2NC1O,False
0.6027404007247005,3.2255275725651007,380.4880000000002,4.1674200000000035,57.87,2,5,7,4,0.391304347826087,0,0,1,1,1,0.1827956989247312,,COc1ccccc1C(CNC(O)c1oc2ccccc2c1C)N1CCCC1,False
0.4121974279017144,3.972055660152229,417.50600000000014,1.7172399999999997,118.31000000000002,5,8,8,3,0.5,0,0,1,1,1,0.17894736842105263,,Cc1ccc(C(O)(O)N2CCCCC2)cc1NC(O)COC(O)c1cccnc1C,False
0.29162041758798574,3.2100448740790455,356.386,1.4253999999999998,173.81,6,9,5,3,0.11764705882352941,0,0,1,1,1,0.11842105263157894,,NC(N)c1cccc(-c2cc(-c3ccc(C(N)N)cc3N(O)O)on2)c1,False
0.3405910409507802,3.622027626660092,395.5400000000002,4.336200000000004,80.18,3,6,13,2,0.7272727272727273,0,0,1,1,1,0.18181818181818182,,CCCCCCCCCONCc1cc(OC)c2c(c1OC)C(O)CCC2O,False
0.16689665013950752,3.101943603238073,381.6890000000001,7.734600000000009,32.26,2,2,20,1,1.0,0,0,1,1,1,0.11538461538461539,,CCCCCCCC(C)CCCCCCCCCCCC(O)NC1CCC1,False
0.6305245045865546,2.8109229922517134,405.54200000000014,4.421740000000004,52.74000000000001,1,5,7,4,0.4,0,0,0,0,0,0.17582417582417584,,Cc1cccc(-c2nc(CCCC(O)N3CCN(c4ccccc4)CC3)c(C)o2)c1,True
0.42980822545899544,4.901308553877588,625.0409999999999,3.773240000000002,85.19000000000001,2,8,8,6,0.6666666666666666,0,0,1,1,1,0.152,,Cc1nc(C(Cl)(Cl)Cl)nc(C)c1C(O)N1CC2CN(CCC3(c4ccccc4)CN(C(O)C4CCOC4)C3)CC2C1,False
0.4678855133288798,3.601094233854253,370.49300000000005,2.9133000000000013,64.96000000000001,3,5,9,3,0.45454545454545453,0,0,1,1,1,0.12612612612612611,,CC1CN(C(O)CCC(O)NCCCc2ccccc2)c2ccccc2O1,False
0.7523851297058515,1.72041001380987,218.344,2.5254200000000004,6.48,0,2,2,2,0.5714285714285714,0,0,0,0,0,0.17142857142857143,,Cc1cccc(N2CCN(C(C)C)CC2)c1,True
0.3922902684218761,2.950591479304981,342.8300000000001,2.5481000000000007,69.21000000000001,4,5,7,3,0.16666666666666666,0,0,1,1,1,0.14634146341463414,,OC(NCc1ccc(Cl)cc1)NNCc1cccc2cccnc12,False
0.4432399589408596,3.5181606268370125,241.28700000000003,-0.5825800000000001,106.94000000000001,5,5,5,1,0.5,0,0,1,1,1,0.08333333333333333,,Cc1ccc(C(CC(O)O)C(N)C(O)O)cc1,False
0.4112663082404789,2.7493698665761706,386.4150000000001,3.2141000000000015,130.07,4,8,5,4,0.047619047619047616,0,0,0,0,0,0.1744186046511628,,NCc1c(-c2cccnc2)cc(-c2cccc(Nc3ccc(O)nn3)c2)nc1O,False
0.6233866085977952,3.366422386914035,293.40700000000004,1.6822999999999997,72.72,4,4,5,2,0.6470588235294118,0,0,1,1,1,0.12658227848101267,,CC1(C)CC(O)C(CNCCc2ccc(O)cc2)C(O)C1,False
0.3389702923262431,3.475310222797618,421.5010000000002,2.5785600000000004,116.32000000000002,4,8,7,4,0.34782608695652173,0,0,1,1,1,0.15053763440860216,,Cc1ccc2c(c1)c1nnc(CCC(O)Nc3cccc(C)c3C)nc1n2CC(O)O,False
0.892204565641408,3.7489238026461917,313.485,4.427900000000005,23.47,1,2,3,4,0.7142857142857143,0,0,0,0,0,0.16666666666666666,,CC1CC(C)C2CN(CC3CC3)CCC2(c2cccc(O)c2)C1,True
0.7549763143480605,2.582582474319688,324.392,0.6130199999999998,88.47,1,8,3,4,0.375,0,0,0,0,0,0.1518987341772152,,Cc1cc(N2CCN(c3ncccc3CN)CC2)n2ncnc2n1,True
0.8907708834863947,3.4789923035319292,326.4400000000001,2.883680000000001,46.94,2,4,2,3,0.4,0,0,0,0,0,0.10810810810810811,,Cc1cccc(N2CC(O)N(c3cccc(C)c3C)CC2O)c1C,True
0.6118139099739105,4.109179974438122,506.69100000000026,3.867700000000003,61.30000000000001,1,7,7,6,0.6333333333333333,0,0,0,0,0,0.15873015873015872,,CC(Cc1ccc2c(c1)OCO2)CN1CC2CCCCC2C(C(O)N2CCN(c3ccccn3)CC2)C1,True
0.2557364755944405,3.729853490281366,614.4089999999999,4.831800000000005,122.35000000000001,3,9,7,5,0.5,0,0,1,1,1,0.17272727272727273,,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CCN3CCCC3)CC2)c1C(N)O,False
0.5891178927849826,3.5172964134779257,361.4490000000002,2.7169,57.21000000000001,2,6,3,5,0.2857142857142857,0,0,0,0,0,0.17777777777777778,,CC(O)c1cc(-c2cccc3nccn23)c2cc(N3CCNCC3)ccn12,True
0.5573478545323535,3.34100349891376,241.287,2.4048,73.16000000000001,3,5,4,1,0.5,0,0,1,1,1,0.1323529411764706,,CC(C)(C)CC(O)Oc1ccc(N(O)O)cc1,False
0.13582050866436765,4.473386065686515,543.7930000000002,3.4123000000000028,117.01,7,7,19,2,0.625,0,0,1,1,1,0.10526315789473684,,CC(C)CNC(O)C(C)CC(O)C(CC(C)C)NC(O)C(Cc1ccccc1)NC(O)CCc1ccccc1,False
0.8772690431044453,2.6306671253426988,256.3529999999999,1.6684999999999999,69.86,2,4,3,3,0.4,0,0,0,0,0,0.12195121951219512,,NCc1ccc(-n2cnc3c2CCCC3)c(CN)c1,True
0.8619446288899533,2.643085768765456,299.37,2.9750000000000014,41.93000000000001,1,4,5,3,0.3333333333333333,0,1,1,2,1,0.1111111111111111,,CC(O)N(C)c1ccc(CCc2ccc3c(c2)OCO3)cc1,False
